修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
質問,(step1側のみ/要確認(未解釈)) 時間的制約を受ける場合の補正,diff_only_要確認(未解釈),質問/削除/時間的制約を受ける場合の補正,質問No:167,,,-
質問,(step1側のみ/要確認(未解釈)) 夜間作業の補正,diff_only_要確認(未解釈),質問/削除/夜間作業の補正,質問No:168,,,-
質問,(step1側のみ/要確認(未解釈)) 規格・仕様区分,diff_only_要確認(未解釈),質問/削除/規格・仕様区分,質問No:169,,,-
質問,(step1側のみ/要確認(未解釈)) 法面作業の補正,diff_only_要確認(未解釈),質問/削除/法面作業の補正,質問No:170,,,-
質問,(step1側のみ/要確認(未解釈)) 太径鉄筋補正,diff_only_要確認(未解釈),質問/削除/太径鉄筋補正,質問No:171,,,-
質問,(step1側のみ/要確認(未解釈)) <--●以下 #85100 で追加●-->,diff_only_要確認(未解釈),質問/削除/<--●以下 #85100 で追加●-->,質問No:172,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価の計上方法,diff_only_要確認(未解釈),質問/削除/鉄筋工市場単価の計上方法,質問No:173,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価の計上方法,diff_only_要確認(未解釈),質問/削除/鉄筋工市場単価の計上方法,質問No:174,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価の計上方法,diff_only_要確認(未解釈),質問/削除/鉄筋工市場単価の計上方法,質問No:175,,,-
質問,(step1側のみ/要確認(未解釈)) 規格・仕様区分,diff_only_要確認(未解釈),質問/削除/規格・仕様区分,質問No:176,,,-
質問,(step1側のみ/要確認(未解釈)) <--●鉄筋 単価計上時補正質問●-->,diff_only_要確認(未解釈),質問/削除/<--●鉄筋 単価計上時補正質問●-->,質問No:177,,,-
質問,(step1側のみ/要確認(未解釈)) <--●吊鉄筋 単価計上時補正質問●-->,diff_only_要確認(未解釈),質問/削除/<--●吊鉄筋 単価計上時補正質問●-->,質問No:178,,,-
質問,(step1側のみ/要確認(未解釈)) 時間的制約+夜間作業,diff_only_要確認(未解釈),質問/削除/時間的制約+夜間作業,質問No:179,,,-
質問,(step1側のみ/要確認(未解釈)) トンネル内作業の補正,diff_only_要確認(未解釈),質問/削除/トンネル内作業の補正,質問No:180,,,-
質問,(step1側のみ/要確認(未解釈)) 時間的制約を受ける場合の補正,diff_only_要確認(未解釈),質問/削除/時間的制約を受ける場合の補正,質問No:181,,,-
質問,(step1側のみ/要確認(未解釈)) 夜間作業の補正,diff_only_要確認(未解釈),質問/削除/夜間作業の補正,質問No:182,,,-
質問,(step1側のみ/要確認(未解釈)) 規格・仕様区分,diff_only_要確認(未解釈),質問/削除/規格・仕様区分,質問No:183,,,-
質問,(step1側のみ/要確認(未解釈)) 法面作業の補正,diff_only_要確認(未解釈),質問/削除/法面作業の補正,質問No:184,,,-
質問,(step1側のみ/要確認(未解釈)) 太径鉄筋補正,diff_only_要確認(未解釈),質問/削除/太径鉄筋補正,質問No:185,,,-
質問,(step1側のみ/要確認(未解釈)) 施工規模,diff_only_要確認(未解釈),質問/削除/施工規模,質問No:186,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価の計上方法,diff_only_要確認(未解釈),質問/削除/鉄筋工市場単価の計上方法,質問No:187,,,-
質問,(step1側のみ/要確認(未解釈)) 鉄筋工市場単価の計上方法,diff_only_要確認(未解釈),質問/削除/鉄筋工市場単価の計上方法,質問No:188,,,-
質問,(step1側のみ/要確認(未解釈)) 現場閉所による週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/現場閉所による週休2日補正の選択,質問No:202,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正の選択(閉所・交替),diff_only_要確認(未解釈),質問/削除/週休2日補正の選択(閉所・交替),質問No:204,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日グループの選択,diff_only_要確認(未解釈),質問/削除/週休2日グループの選択,質問No:205,,,-
質問,(step1側のみ/要確認(未解釈)) 現場閉所による週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/現場閉所による週休2日補正の選択,質問No:206,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/週休2日補正の選択,質問No:208,,,-
質問,(step1側のみ/要確認(未解釈)) 発注区分による週休2日補正の適用,diff_only_要確認(未解釈),質問/削除/発注区分による週休2日補正の適用,質問No:210,,,-
質問,(step1側のみ/要確認(未解釈)) 交替制による週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/交替制による週休2日補正の選択,質問No:212,,,-
質問,(step1側のみ/要確認(未解釈)) 交替制による週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/交替制による週休2日補正の選択,質問No:213,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/週休2日補正の選択,質問No:214,,,-
質問,(step1側のみ/要確認(未解釈)) 省庁判定,diff_only_要確認(未解釈),質問/削除/省庁判定,質問No:221,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正の選択,diff_only_要確認(未解釈),質問/削除/週休2日補正の選択,質問No:222,,,-
質問,(step1側のみ/ノイズ) WRs1=2,diff_only_ノイズ,質問/削除/WRs1=2,質問No:226,,,-
質問,(step1側のみ/ノイズ) WRs1=3,diff_only_ノイズ,質問/削除/WRs1=3,質問No:227,,,-
質問,(step1側のみ/ノイズ) WRs2=2,diff_only_ノイズ,質問/削除/WRs2=2,質問No:228,,,-
質問,(step1側のみ/ノイズ) WRs2=3,diff_only_ノイズ,質問/削除/WRs2=3,質問No:229,,,-
質問,(step1側のみ/ノイズ) WRs3=2,diff_only_ノイズ,質問/削除/WRs3=2,質問No:230,,,-
質問,(step1側のみ/ノイズ) WRs3=3,diff_only_ノイズ,質問/削除/WRs3=3,質問No:231,,,-
質問,(step1側のみ/ノイズ) WRs4=2,diff_only_ノイズ,質問/削除/WRs4=2,質問No:232,,,-
質問,(step1側のみ/要確認(未解釈)) 農水省旧週休2日補正選択判定,diff_only_要確認(未解釈),質問/削除/農水省旧週休2日補正選択判定,質問No:326,,,-
質問,(step1側のみ/要確認(未解釈)) 週休2日補正有無,diff_only_要確認(未解釈),質問/削除/週休2日補正有無,質問No:327,,,-
質問,(step1側のみ/要確認(未解釈)) システム分岐,diff_only_要確認(未解釈),質問/削除/システム分岐,質問No:328,,,-
質問,(step1側のみ/要確認(未解釈)) 発注区分による週休2日補正の適用,diff_only_要確認(未解釈),質問/削除/発注区分による週休2日補正の適用,質問No:329,,,-
質問,(step1側のみ/ノイズ) K4Wz=1,diff_only_ノイズ,質問/削除/K4Wz=1,質問No:330,,,-
質問,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,質問/削除/終点,質問No:331,,,-
質問,(step1側のみ/ノイズ) 4wz=1,diff_only_ノイズ,質問/削除/4wz=1,質問No:332,,,-
質問,(step1側のみ/ノイズ) N~4wz=1,diff_only_ノイズ,質問/削除/N~4wz=1,質問No:333,,,-
質問設定,(step1側のみ/要確認(未解釈)) V'',diff_only_要確認(未解釈),質問設定/変更/V'',質問No:5,,,-
質問設定,(step1側のみ/要確認(未解釈)) A',diff_only_要確認(未解釈),質問設定/変更/A',質問No:12,,,-
質問設定,(step1側のみ/要確認(未解釈)) Rs1,diff_only_要確認(未解釈),質問設定/変更/Rs1,質問No:25,,,-
質問設定,(step1側のみ/要確認(未解釈)) Rs2,diff_only_要確認(未解釈),質問設定/変更/Rs2,質問No:35,,,-
質問設定,(step1側のみ/要確認(未解釈)) Rs4,diff_only_要確認(未解釈),質問設定/変更/Rs4,質問No:55,,,-
質問設定,(step1側のみ/要確認(未解釈)) Rs5,diff_only_要確認(未解釈),質問設定/変更/Rs5,質問No:65,,,-
質問設定,(step1側のみ/要確認(未解釈)) Rt,diff_only_要確認(未解釈),質問設定/変更/Rt,質問No:93,,,-
質問設定,(step1側のみ/要確認(未解釈)) V,diff_only_要確認(未解釈),質問設定/変更/V,質問No:138,,,-
質問設定,(step1側のみ/要確認(未解釈)) Nex,diff_only_要確認(未解釈),質問設定/変更/Nex,質問No:144,,,-
質問設定,(step1側のみ/要確認(未解釈)) nex,diff_only_要確認(未解釈),質問設定/変更/nex,質問No:163,,,-
質問設定,(step1側のみ/要確認(未解釈)) brsa,diff_only_要確認(未解釈),質問設定/追加/brsa,質問No:224,,,-
選択肢,(step1側のみ/ノイズ) 型枠の選択(ブロック50t以上),diff_only_ノイズ,選択肢/追加/型枠の選択(ブロック50t以上),質問No:194,,,-
選択肢,(step1側のみ/要確認(未解釈)) 形式による補正,diff_only_要確認(未解釈),選択肢/追加/形式による補正,質問No:211,,,-
選択肢,(step1側のみ/ノイズ) FRP製型枠賃料,diff_only_ノイズ,選択肢/追加/FRP製型枠賃料,質問No:218,,,-
選択肢,(step1側のみ/ノイズ) 一体魚礁用鋼製型枠賃料,diff_only_ノイズ,選択肢/追加/一体魚礁用鋼製型枠賃料,質問No:220,,,-
選択肢,(step1側のみ/要確認(未解釈)) ベッド賃料の有無,diff_only_要確認(未解釈),選択肢/追加/ベッド賃料の有無,質問No:235,,,-
選択肢,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,選択肢/追加/S8'=0,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,選択肢/追加/S8'=0,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,選択肢/追加/S8'=0,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) S8'=0,diff_only_ノイズ,選択肢/追加/S8'=0,質問No:247,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目11行目,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目11行目,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目11行目,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目11行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目11行目,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目15行目,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目15行目,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目15行目,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目15行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目15行目,質問No:266,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目16行目,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目16行目,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目16行目,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目16行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目16行目,質問No:267,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:268,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:268,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:268,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:268,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) Nex=0,diff_only_ノイズ,選択肢/追加/Nex=0,質問No:269,,,-
選択肢,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,選択肢/追加/Rt=0,質問No:273,,,-
選択肢,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,選択肢/追加/Rt=0,質問No:273,,,-
選択肢,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,選択肢/追加/Rt=0,質問No:273,,,-
選択肢,(step1側のみ/ノイズ) Rt=0,diff_only_ノイズ,選択肢/追加/Rt=0,質問No:273,,,-
選択肢,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,選択肢/追加/nex=0,質問No:274,,,-
選択肢,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,選択肢/追加/nex=0,質問No:274,,,-
選択肢,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,選択肢/追加/nex=0,質問No:274,,,-
選択肢,(step1側のみ/ノイズ) nex=0,diff_only_ノイズ,選択肢/追加/nex=0,質問No:274,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目3行目,質問No:278,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目3行目,質問No:278,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目3行目,質問No:278,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目3行目,質問No:278,,,-
選択肢,(step1側のみ/ノイズ) 1=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/1=代価表1枚目3行目,質問No:279,,,-
選択肢,(step1側のみ/ノイズ) 1=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/1=代価表1枚目3行目,質問No:279,,,-
選択肢,(step1側のみ/ノイズ) 1=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/1=代価表1枚目3行目,質問No:279,,,-
選択肢,(step1側のみ/ノイズ) 1=代価表1枚目3行目,diff_only_ノイズ,選択肢/追加/1=代価表1枚目3行目,質問No:279,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:281,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:281,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:281,,,-
選択肢,(step1側のみ/ノイズ) CK=1,diff_only_ノイズ,選択肢/追加/CK=1,質問No:281,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:308,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:308,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:308,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目8行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目8行目,質問No:308,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:310,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:310,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:310,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:310,,,-
選択肢,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,選択肢/追加/Rs1=0,質問No:315,,,-
選択肢,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,選択肢/追加/Rs1=0,質問No:315,,,-
選択肢,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,選択肢/追加/Rs1=0,質問No:315,,,-
選択肢,(step1側のみ/ノイズ) Rs1=0,diff_only_ノイズ,選択肢/追加/Rs1=0,質問No:315,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:320,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:320,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:320,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目10行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目10行目,質問No:320,,,-
選択肢,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,選択肢/追加/Rs5=0,質問No:323,,,-
選択肢,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,選択肢/追加/Rs5=0,質問No:323,,,-
選択肢,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,選択肢/追加/Rs5=0,質問No:323,,,-
選択肢,(step1側のみ/ノイズ) Rs5=0,diff_only_ノイズ,選択肢/追加/Rs5=0,質問No:323,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目14行目,質問No:324,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目14行目,質問No:324,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目14行目,質問No:324,,,-
選択肢,(step1側のみ/ノイズ) 0=代価表1枚目14行目,diff_only_ノイズ,選択肢/追加/0=代価表1枚目14行目,質問No:324,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 1種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/1種類目の鉄筋径,質問No:27,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 2種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/2種類目の鉄筋径,質問No:37,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 3種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/3種類目の鉄筋径,質問No:47,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 4種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/4種類目の鉄筋径,質問No:57,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 5種類目の鉄筋径,diff_only_ノイズ,選択肢/削除/5種類目の鉄筋径,質問No:67,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 吊鉄筋の鉄筋径,diff_only_ノイズ,選択肢/削除/吊鉄筋の鉄筋径,質問No:95,,,-
選択肢,(step1側のみ/ノイズ) 生コンクリート小型車割増額の計上,diff_only_ノイズ,選択肢/削除/生コンクリート小型車割増額の計上,質問No:203,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 給熱養生の有無,diff_only_ノイズ,選択肢/削除/給熱養生の有無,質問No:207,,,-
選択肢,(step1側のみ/ノイズ) 型枠賃料選択区分,diff_only_ノイズ,選択肢/削除/型枠賃料選択区分,質問No:215,,,-
選択肢,(step1側のみ/ノイズ) 直積ブロック用鋼製型枠賃料,diff_only_ノイズ,選択肢/削除/直積ブロック用鋼製型枠賃料,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) 直積ブロック用鋼製型枠賃料,diff_only_ノイズ,選択肢/削除/直積ブロック用鋼製型枠賃料,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) 直積ブロック用鋼製型枠賃料,diff_only_ノイズ,選択肢/削除/直積ブロック用鋼製型枠賃料,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) 直積ブロック用鋼製型枠賃料,diff_only_ノイズ,選択肢/削除/直積ブロック用鋼製型枠賃料,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) 直積ブロック用鋼製型枠賃料,diff_only_ノイズ,選択肢/削除/直積ブロック用鋼製型枠賃料,質問No:219,,,-
選択肢,(step1側のみ/ノイズ) ベッド賃料の数量,diff_only_ノイズ,選択肢/削除/ベッド賃料の数量,質問No:224,,,-
選択肢,(step1側のみ/ノイズ) ベッド賃料の数量,diff_only_ノイズ,選択肢/削除/ベッド賃料の数量,質問No:224,,,-
選択肢,(step1側のみ/ノイズ) ベッド賃料の数量,diff_only_ノイズ,選択肢/削除/ベッド賃料の数量,質問No:224,,,-
