修正方針カテゴリ,修正方針本文,機械判定,マッチstep1行,マッチstep1 ID,Claudeリスク評価,Claudeコメント,最終判定
選択肢,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,選択肢/削除/歩掛区分,質問No:232,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:238,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:238,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:238,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:238,,,-
選択肢,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,選択肢/削除/発注区分による週休2日補正の適用,質問No:240,,,-
選択肢,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,選択肢/削除/発注区分による週休2日補正の適用,質問No:240,,,-
選択肢,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,選択肢/削除/発注区分による週休2日補正の適用,質問No:240,,,-
選択肢,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,選択肢/削除/発注区分による週休2日補正の適用,質問No:240,,,-
選択肢,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,選択肢/削除/動作分岐,質問No:254,,,-
選択肢,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,選択肢/削除/動作分岐,質問No:254,,,-
選択肢,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,選択肢/削除/動作分岐,質問No:254,,,-
選択肢,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,選択肢/削除/動作分岐,質問No:254,,,-
選択肢,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,選択肢/削除/農水省旧週休2日補正選択判定,質問No:256,,,-
選択肢,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,選択肢/削除/農水省旧週休2日補正選択判定,質問No:256,,,-
選択肢,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,選択肢/削除/農水省旧週休2日補正選択判定,質問No:256,,,-
選択肢,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,選択肢/削除/農水省旧週休2日補正選択判定,質問No:256,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:259,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:259,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:259,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:259,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:260,,,-
選択肢,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,選択肢/削除/週休2日補正の選択,質問No:260,,,-
フロー,(step1側のみ/ノイズ) システム分岐,diff_only_ノイズ,フロー/変更/システム分岐,BoxNo:3,,,-
フロー,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,フロー/変更/週休2日補正の選択,BoxNo:5,,,-
フロー,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,フロー/変更/週休2日補正の選択,BoxNo:6,,,-
フロー,(step1側のみ/ノイズ) 週休2日補正の適用区分,diff_only_ノイズ,フロー/変更/週休2日補正の適用区分,BoxNo:11,,,-
フロー,(step1側のみ/ノイズ) 発注区分による週休2日補正の適用,diff_only_ノイズ,フロー/変更/発注区分による週休2日補正の適用,BoxNo:12,,,-
フロー,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,フロー/変更/K4W=1,BoxNo:15,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:17,,,-
フロー,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,フロー/変更/K4Wb=1,BoxNo:23,,,-
フロー,(step1側のみ/ノイズ) 4wh=1,diff_only_ノイズ,フロー/変更/4wh=1,BoxNo:25,,,-
フロー,(step1側のみ/ノイズ) N~4wh=1,diff_only_ノイズ,フロー/変更/N~4wh=1,BoxNo:26,,,-
フロー,(step1側のみ/ノイズ) 交替制による週休2日補正適用,diff_only_ノイズ,フロー/変更/交替制による週休2日補正適用,BoxNo:28,,,-
フロー,(step1側のみ/ノイズ) c4wh=1,diff_only_ノイズ,フロー/変更/c4wh=1,BoxNo:39,,,-
フロー,(step1側のみ/ノイズ) 動作分岐,diff_only_ノイズ,フロー/変更/動作分岐,BoxNo:47,,,-
フロー,(step1側のみ/ノイズ) 週休2日補正の選択,diff_only_ノイズ,フロー/変更/週休2日補正の選択,BoxNo:48,,,-
フロー,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,フロー/変更/農水省旧週休2日補正選択判定,BoxNo:49,,,-
フロー,(step1側のみ/ノイズ) 歩掛区分,diff_only_ノイズ,フロー/変更/歩掛区分,BoxNo:61,,,-
フロー,(step1側のみ/ノイズ) 農水省旧週休2日補正選択判定,diff_only_ノイズ,フロー/変更/農水省旧週休2日補正選択判定,BoxNo:62,,,-
フロー,(step1側のみ/ノイズ) 特殊インターロッキングブロック材料の単位選択,diff_only_ノイズ,フロー/変更/特殊インターロッキングブロック材料の単位選択,BoxNo:65,,,-
フロー,(step1側のみ/ノイズ) 特殊インターロッキングブロックの寸法,diff_only_ノイズ,フロー/変更/特殊インターロッキングブロックの寸法,BoxNo:67,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,フロー/変更/代価表1枚目4行目=SbP,BoxNo:70,,,-
フロー,(step1側のみ/ノイズ) 終点,diff_only_ノイズ,フロー/変更/終点,BoxNo:71,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目4行目=SbP,diff_only_ノイズ,フロー/変更/代価表1枚目4行目=SbP,BoxNo:73,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目3行目=SaP,diff_only_ノイズ,フロー/変更/代価表1枚目3行目=SaP,BoxNo:74,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目3行目=SaP,diff_only_ノイズ,フロー/変更/代価表1枚目3行目=SaP,BoxNo:75,,,-
フロー,(step1側のみ/ノイズ) フロー切替:週休2日補正(補正済み単価あり),diff_only_ノイズ,フロー/変更/フロー切替:週休2日補正(補正済み単価あり),BoxNo:76,,,-
フロー,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,フロー/変更/t2=0,BoxNo:77,,,-
フロー,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,フロー/変更/K4W=1,BoxNo:80,,,-
フロー,(step1側のみ/ノイズ) 控除用材料単価採用区分,diff_only_ノイズ,フロー/変更/控除用材料単価採用区分,BoxNo:89,,,-
フロー,(step1側のみ/ノイズ) フロー切替:市場単価週休2日補正(補正済み単価なし),diff_only_ノイズ,フロー/変更/フロー切替:市場単価週休2日補正(補正済み単価なし),BoxNo:91,,,-
フロー,(step1側のみ/ノイズ) 規格選択(補正なし),diff_only_ノイズ,フロー/変更/規格選択(補正なし),BoxNo:95,,,-
フロー,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,フロー/変更/K4W=1,BoxNo:96,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:108,diff_only_過剰:妥当,フロー/変更/BoxNo:108,BoxNo:108,妥当,同上(フロー整理に伴うボックス接続の変更)。,-
フロー,(step1側のみ/過剰:妥当) BoxNo:110,diff_only_過剰:妥当,フロー/変更/BoxNo:110,BoxNo:110,妥当,同上(フロー整理に伴うボックス接続の変更)。,-
フロー,(step1側のみ/ノイズ) 工種区分,diff_only_ノイズ,フロー/変更/工種区分,BoxNo:115,,,-
フロー,(step1側のみ/ノイズ) 控除用材料単価採用区分,diff_only_ノイズ,フロー/変更/控除用材料単価採用区分,BoxNo:120,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:123,diff_only_過剰:妥当,フロー/変更/BoxNo:123,BoxNo:123,妥当,同上(フロー整理に伴うボックス接続の変更)。,-
フロー,(step1側のみ/ノイズ) 控除用材料単価採用区分,diff_only_ノイズ,フロー/変更/控除用材料単価採用区分,BoxNo:135,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=6cm),BoxNo:136,,,-
フロー,(step1側のみ/ノイズ) 控除用材料単価採用区分,diff_only_ノイズ,フロー/変更/控除用材料単価採用区分,BoxNo:137,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=6cm),BoxNo:138,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=6cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=6cm),BoxNo:139,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=8cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=8cm),BoxNo:140,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=8cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=8cm),BoxNo:141,,,-
フロー,(step1側のみ/ノイズ) 控除するインターロッキングブロック(T=8cm),diff_only_ノイズ,フロー/変更/控除するインターロッキングブロック(T=8cm),BoxNo:142,,,-
フロー,(step1側のみ/ノイズ) 規格区分,diff_only_ノイズ,フロー/変更/規格区分,BoxNo:147,,,-
フロー,(step1側のみ/ノイズ) 工種区分,diff_only_ノイズ,フロー/変更/工種区分,BoxNo:159,,,-
フロー,(step1側のみ/ノイズ) t2=0,diff_only_ノイズ,フロー/変更/t2=0,BoxNo:162,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:168,diff_only_過剰:妥当,フロー/変更/BoxNo:168,BoxNo:168,妥当,同上(フロー整理に伴うボックス接続の変更)。,-
フロー,(step1側のみ/ノイズ) t=0,diff_only_ノイズ,フロー/変更/t=0,BoxNo:178,,,-
フロー,(step1側のみ/ノイズ) t3=0,diff_only_ノイズ,フロー/変更/t3=0,BoxNo:180,,,-
フロー,(step1側のみ/ノイズ) 工種区分,diff_only_ノイズ,フロー/変更/工種区分,BoxNo:192,,,-
フロー,(step1側のみ/ノイズ) 週休2日補正の選択(閉所・交替),diff_only_ノイズ,フロー/変更/週休2日補正の選択(閉所・交替),BoxNo:193,,,-
フロー,(step1側のみ/ノイズ) 現場閉所による週休2日補正の選択,diff_only_ノイズ,フロー/変更/現場閉所による週休2日補正の選択,BoxNo:194,,,-
フロー,(step1側のみ/ノイズ) 交替制モデルによる週休2日補正の選択,diff_only_ノイズ,フロー/変更/交替制モデルによる週休2日補正の選択,BoxNo:195,,,-
フロー,(step1側のみ/ノイズ) 規格選択(撤去)(補正なし),diff_only_ノイズ,フロー/変更/規格選択(撤去)(補正なし),BoxNo:204,,,-
フロー,(step1側のみ/ノイズ) 規格選択(再設置)(補正なし),diff_only_ノイズ,フロー/変更/規格選択(再設置)(補正なし),BoxNo:220,,,-
フロー,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,フロー/変更/K4W=1,BoxNo:246,,,-
フロー,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,フロー/変更/K4Wb=1,BoxNo:247,,,-
フロー,(step1側のみ/ノイズ) K4W=1,diff_only_ノイズ,フロー/変更/K4W=1,BoxNo:248,,,-
フロー,(step1側のみ/ノイズ) K4Wb=1,diff_only_ノイズ,フロー/変更/K4Wb=1,BoxNo:249,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目1行目=S_PRC,diff_only_ノイズ,フロー/変更/代価表1枚目1行目=S_PRC,BoxNo:250,,,-
フロー,(step1側のみ/ノイズ) 代価表1枚目2行目=S_PRD,diff_only_ノイズ,フロー/変更/代価表1枚目2行目=S_PRD,BoxNo:251,,,-
フロー,(step1側のみ/ノイズ) 市場単価の補正方法,diff_only_ノイズ,フロー/変更/市場単価の補正方法,BoxNo:252,,,-
フロー,(step1側のみ/ノイズ) S_QUA=代価表1枚目数量1行目,diff_only_ノイズ,フロー/変更/S_QUA=代価表1枚目数量1行目,BoxNo:253,,,-
フロー,(step1側のみ/ノイズ) SQUAK=代価表1枚目数量1行目,diff_only_ノイズ,フロー/変更/SQUAK=代価表1枚目数量1行目,BoxNo:254,,,-
フロー,(step1側のみ/ノイズ) SPRAK=代価表1枚目単価1行目,diff_only_ノイズ,フロー/変更/SPRAK=代価表1枚目単価1行目,BoxNo:255,,,-
フロー,(step1側のみ/ノイズ) S_QUB=代価表1枚目数量2行目,diff_only_ノイズ,フロー/変更/S_QUB=代価表1枚目数量2行目,BoxNo:256,,,-
フロー,(step1側のみ/ノイズ) S_PRC=代価表1枚目単価1行目,diff_only_ノイズ,フロー/変更/S_PRC=代価表1枚目単価1行目,BoxNo:257,,,-
フロー,(step1側のみ/ノイズ) SPRBK=代価表1枚目単価2行目,diff_only_ノイズ,フロー/変更/SPRBK=代価表1枚目単価2行目,BoxNo:258,,,-
フロー,(step1側のみ/ノイズ) SQUBK=代価表1枚目数量2行目,diff_only_ノイズ,フロー/変更/SQUBK=代価表1枚目数量2行目,BoxNo:260,,,-
フロー,(step1側のみ/ノイズ) S_PRD=代価表1枚目単価2行目,diff_only_ノイズ,フロー/変更/S_PRD=代価表1枚目単価2行目,BoxNo:261,,,-
フロー,(step1側のみ/ノイズ) 市場単価週休2日補正単価区分,diff_only_ノイズ,フロー/変更/市場単価週休2日補正単価区分,BoxNo:272,,,-
フロー,(step1側のみ/ノイズ) フロー切替:市場単価週休2日補正(変数複数)補正単価,diff_only_ノイズ,フロー/変更/フロー切替:市場単価週休2日補正(変数複数)補正単価,BoxNo:273,,,-
フロー,(step1側のみ/ノイズ) フロー切替:週休2日補正(変数複数)(補正済み単価あり),diff_only_ノイズ,フロー/変更/フロー切替:週休2日補正(変数複数)(補正済み単価あり),BoxNo:274,,,-
フロー,(step1側のみ/ノイズ) 砂(クッション用),diff_only_ノイズ,フロー/変更/砂(クッション用),BoxNo:276,,,-
フロー,(step1側のみ/ノイズ) zfg=1,diff_only_ノイズ,フロー/削除/zfg=1,BoxNo:59,,,-
フロー,(step1側のみ/ノイズ) zfg=2,diff_only_ノイズ,フロー/削除/zfg=2,BoxNo:60,,,-
フロー,(step1側のみ/過剰:妥当) モルタル練工,diff_only_過剰:妥当,フロー/削除/モルタル練工,BoxNo:68,妥当,同上(空練りモルタル削除に伴うフロー削除)。,-
フロー,(step1側のみ/過剰:軽微) 年度切替用,diff_only_過剰:軽微,フロー/削除/年度切替用,BoxNo:109,軽微,同上(年度切替用ノードのフロー削除)。要突合。,-
フロー,(step1側のみ/ノイズ) 省庁区分,diff_only_ノイズ,フロー/削除/省庁区分,BoxNo:111,,,-
フロー,(step1側のみ/ノイズ) 敷材料の種類,diff_only_ノイズ,フロー/削除/敷材料の種類,BoxNo:112,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:113,diff_only_過剰:妥当,フロー/削除/BoxNo:113,BoxNo:113,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/ノイズ) 再生砂,diff_only_ノイズ,フロー/削除/再生砂,BoxNo:114,,,-
フロー,(step1側のみ/ノイズ) 砂(クッション用),diff_only_ノイズ,フロー/削除/砂(クッション用),BoxNo:127,,,-
フロー,(step1側のみ/過剰:軽微) 年度切替用,diff_only_過剰:軽微,フロー/削除/年度切替用,BoxNo:128,軽微,同上(年度切替用ノードのフロー削除)。要突合。,-
フロー,(step1側のみ/ノイズ) zfg=0,diff_only_ノイズ,フロー/削除/zfg=0,BoxNo:130,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:151,diff_only_過剰:妥当,フロー/削除/BoxNo:151,BoxNo:151,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:152,diff_only_過剰:妥当,フロー/削除/BoxNo:152,BoxNo:152,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:153,diff_only_過剰:妥当,フロー/削除/BoxNo:153,BoxNo:153,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:157,diff_only_過剰:妥当,フロー/削除/BoxNo:157,BoxNo:157,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:158,diff_only_過剰:妥当,フロー/削除/BoxNo:158,BoxNo:158,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:160,diff_only_過剰:妥当,フロー/削除/BoxNo:160,BoxNo:160,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/ノイズ) zfg=0,diff_only_ノイズ,フロー/削除/zfg=0,BoxNo:164,,,-
フロー,(step1側のみ/ノイズ) K=0,diff_only_ノイズ,フロー/削除/K=0,BoxNo:165,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:280,diff_only_過剰:妥当,フロー/削除/BoxNo:280,BoxNo:280,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:281,diff_only_過剰:妥当,フロー/削除/BoxNo:281,BoxNo:281,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/ノイズ) 敷材料の種類(砂)決定方法,diff_only_ノイズ,フロー/削除/敷材料の種類(砂)決定方法,BoxNo:282,,,-
フロー,(step1側のみ/過剰:妥当) BoxNo:283,diff_only_過剰:妥当,フロー/削除/BoxNo:283,BoxNo:283,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
フロー,(step1側のみ/過剰:妥当) BoxNo:284,diff_only_過剰:妥当,フロー/削除/BoxNo:284,BoxNo:284,妥当,"修正方針『今回削除した質問を削除、分岐の変更等を行う』に伴うフロー整理。
名前未解決のフローボックス(BoxNo)だが、空練りモルタル削除によるフロー再構成の一",-
---,---,---,---,---,---,---,---
【機械評価】,修正方針項目: 6件,完全マッチ: 2,部分マッチ: 4,未マッチ: 0,,,緩和一致率: 100%
【Claudeリスク評価】,,,妥当: 0,軽微: 0,重大: 0,未評価: 0,
【最終判定】,,,,,,,最終一致率: 100%
【最終結論】,[OK] 実質的に問題なし,,,,,,
【step1側のみ(過剰)】,合計: 530,要確認候補: 21,ノイズ: 507,カバー済: 2,,,
【過剰のClaude解釈】,,,妥当: 17,軽微: 4,重大: 0,未解釈: 0,
